, CountryID , Country , Year , AMA exchange rate , IMF based exchange rate , Population , Currency , Per capita GNI ," Agriculture, hunting, forestry, fishing (ISIC A-B) ", Changes in inventories , Construction (ISIC F) , Exports of goods and services , Final consumption expenditure , General government final consumption expenditure , Gross capital formation , Gross fixed capital formation (including Acquisitions less disposals of valuables) , Household consumption expenditure (including Non-profit institutions serving households) , Imports of goods and services , Manufacturing (ISIC D) ," Mining, Manufacturing, Utilities (ISIC C-E) ", Other Activities (ISIC J-P) , Total Value Added ," Transport, storage and communication (ISIC I) "," Wholesale, retail trade, restaurants and hotels (ISIC G-H) ", Gross National Income(GNI) in USD , Gross Domestic Product (GDP) 
497,40, Austria ,2019,0.893276257,0.893276257,8879940, Euro ,49927,4678966856.0,742155626.0,26037768066.0,248000000000.0,316000000000.0,86520557765.0,113000000000.0,112000000000.0,229000000000.0,232000000000.0,73767157113.0,85934994233.0,177000000000.0,397000000000.0,36839891064.0,67226123525.0,443000000000.0,445000000000.0
498,40, Austria ,2020,0.875506397,0.875506397,8907777, Euro ,49292,4724454343.0,845853328.0,27616028944.0,225000000000.0,310000000000.0,91699981035.0,112000000000.0,111000000000.0,218000000000.0,212000000000.0,71428570043.0,84590004430.0,179000000000.0,391000000000.0,35407965158.0,59338367120.0,439000000000.0,435000000000.0
499,40, Austria ,2021,0.845494139,0.845494139,8922082, Euro ,54082,5822973541.0,1753045860.0,31141351298.0,269000000000.0,344000000000.0,104000000000.0,133000000000.0,132000000000.0,240000000000.0,266000000000.0,79481035892.0,92956871473.0,195000000000.0,430000000000.0,37959506191.0,66613258933.0,483000000000.0,480000000000.0
656,51, Armenia ,1990,0.021855389,0.00333,3556539, Armenian Dram ,650,367643883.0,64972534.0,405849563.0,805979714.0,1540352373.0,387776218.0,1085544633.0,1020572098.0,1152576156.0,1066556181.0,710122348.0,733000001.0,328980649.0,2122359865.0,166778090.0,120107678.0,2310642948.0,2301720664.0
657,51, Armenia ,1991,0.038008117,0.00875,3617631, Armenian Dram ,582,495157393.0,237054628.0,236396874.0,854159657.0,1594133179.0,385180884.0,833900827.0,596846198.0,1208952295.0,1260388677.0,749182081.0,774439843.0,286649298.0,2003124766.0,107740145.0,102741212.0,2104813571.0,2101656351.0
658,51, Armenia ,1992,0.249797052,0.966,3574555, Armenian Dram ,350,354347656.0,-191675600.0,71397960.0,494401350.0,1404079819.0,221740006.0,20236428.0,211912028.0,1182339812.0,760677511.0,381869998.0,436614440.0,190234431.0,1177976270.0,92254892.0,33126892.0,1251015563.0,1251976343.0
659,51, Armenia ,1993,3.649535532,9.105,3457349, Armenian Dram ,338,570830173.0,-29864074.0,45382487.0,414004738.0,1292191831.0,206524911.0,114110411.0,143974485.0,1085666920.0,702242786.0,256813502.0,289161454.0,123133477.0,1123790949.0,65649450.0,29633908.0,1168504858.0,1168728174.0
660,51, Armenia ,1994,158.6687968,288.6508333,3373713, Armenian Dram ,371,511909962.0,39102577.0,78674455.0,554666080.0,1293197739.0,121401759.0,293906823.0,254804246.0,1171795980.0,901470906.0,276296433.0,299848591.0,162690627.0,1168014684.0,53447504.0,61443546.0,1252536036.0,1257275245.0
661,51, Armenia ,1995,405.9083333,405.9083333,3322782, Armenian Dram ,411,523028564.0,30030252.0,83930935.0,368283962.0,1568735672.0,131289800.0,252007918.0,221977667.0,1437445873.0,836912511.0,250999194.0,285214554.0,212514132.0,1298881417.0,60356192.0,133837041.0,1365682570.0,1372097033.0
662,51, Armenia ,1996,414.0415,414.0415,3298898, Armenian Dram ,515,555145690.0,34610535.0,117329820.0,443969839.0,1849691444.0,163856102.0,339643591.0,305033056.0,1685835342.0,935249236.0,301633506.0,365876758.0,272846650.0,1581073876.0,105193327.0,164681631.0,1700008267.0,1703037605.0
663,51, Armenia ,1997,490.8467858,490.8467858,3271418, Armenian Dram ,533,481740061.0,48535193.0,132230583.0,397408529.0,1950990161.0,167911011.0,332126801.0,283591608.0,1783079150.0,998837463.0,297171631.0,380658834.0,306382162.0,1595144223.0,133357659.0,160774925.0,1744053266.0,1747514993.0
664,51, Armenia ,1998,504.915,504.915,3240550, Armenian Dram ,616,583129367.0,57227642.0,151405699.0,430135359.0,2181933333.0,191041106.0,384928946.0,327701305.0,1990892227.0,1045788148.0,304121059.0,419002458.0,346393461.0,1819117917.0,141006298.0,178180634.0,1996152541.0,2017852886.0
665,51, Armenia ,1999,535.0618333,535.0618333,3206030, Armenian Dram ,606,497202992.0,36422933.0,152915649.0,458269993.0,2070057818.0,200767040.0,360050168.0,323627235.0,1869290778.0,961352392.0,315471075.0,447224449.0,369986817.0,1798848817.0,151244344.0,180274568.0,1944251644.0,1968057835.0
666,51, Armenia ,2000,539.5258333,539.5258333,3168523, Armenian Dram ,633,443593468.0,2493057.0,196667207.0,534524623.0,2157653620.0,206217377.0,378861621.0,376368564.0,1951436244.0,1010596034.0,322634232.0,492995555.0,369899776.0,1846758322.0,149395425.0,194206891.0,2006674744.0,2038534803.0
667,51, Armenia ,2001,555.0782583,555.0782583,3133133, Armenian Dram ,718,542296323.0,44696761.0,206394924.0,645403977.0,2301535414.0,218407962.0,444951287.0,400254527.0,2083127452.0,1022570895.0,332927129.0,502754901.0,382838365.0,2029562618.0,160707769.0,234570337.0,2248502456.0,2259108208.0
668,51, Armenia ,2002,573.3533333,573.3533333,3105037, Armenian Dram ,809,557446185.0,12060770.0,301682108.0,834512576.0,2441679871.0,216801533.0,547354940.0,535294170.0,2224878338.0,1157961639.0,360132840.0,548693110.0,416828401.0,2256495020.0,157815616.0,274029600.0,2513275794.0,2534163311.0
669,51, Armenia ,2003,578.7629545,578.7629545,3084102, Armenian Dram ,957,604134881.0,34449934.0,442953462.0,1079683730.0,2719161628.0,261750368.0,723893174.0,689443240.0,2457411260.0,1469117365.0,430792257.0,644436182.0,476157628.0,2676961675.0,178956079.0,330323442.0,2950575141.0,2993550393.0
670,51, Armenia ,2004,533.4508333,533.4508333,3065745, Armenian Dram ,1277,808814400.0,34368454.0,559480409.0,1272210978.0,3433139082.0,332385642.0,945923627.0,911555173.0,3100753440.0,1694798856.0,486337600.0,807645714.0,608515655.0,3443619540.0,230753825.0,428409537.0,3915199194.0,3814176694.0
671,51, Armenia ,2005,457.6869406,457.6869406,3047246, Armenian Dram ,1755,934771422.0,27761860.0,967895080.0,1688853247.0,4361428793.0,472338073.0,1587160256.0,1559398396.0,3889090720.0,2215876190.0,665391355.0,1088198449.0,812315714.0,4698173961.0,316544821.0,578448475.0,5348807167.0,5225971850.0
672,51, Armenia ,2006,416.0403697,416.0403697,3026486, Armenian Dram ,2317,1193585468.0,14240777.0,1520291504.0,1784021136.0,5437465826.0,588503668.0,2436999884.0,2422759106.0,4848962158.0,2621144845.0,694268547.0,1119206427.0,1125835092.0,6142645655.0,437297010.0,746430154.0,7013743211.0,6808524718.0
673,51, Armenia ,2007,342.0791162,342.0791162,3004393, Armenian Dram ,3355,1678308033.0,66120550.0,2273144079.0,2112923277.0,7787709183.0,855589031.0,3697769746.0,3631649196.0,6932120152.0,3770087104.0,864782477.0,1404900290.0,1686264837.0,8774575566.0,690478751.0,1041479576.0,10079855456.0,9817806812.0
674,51, Armenia ,2008,305.9694003,305.9694003,2983421, Armenian Dram ,4322,1899826937.0,114667275.0,2969761819.0,2099181171.0,9863473687.0,1089779720.0,5067043075.0,4952375800.0,8773693966.0,4959319157.0,1033690257.0,1579176696.0,2311372660.0,11020418943.0,856820423.0,1403460408.0,12894585673.0,12436664185.0
675,51, Armenia ,2009,363.2832856,363.2832856,2964296, Armenian Dram ,3160,1460929077.0,-175397548.0,1618769030.0,1600850688.0,8359467955.0,1053611860.0,3187322699.0,3362720247.0,7305856095.0,3890011009.0,753620105.0,1182399670.0,2214606466.0,8308985498.0,673151704.0,1159129551.0,9366996527.0,9222356746.0
676,51, Armenia ,2010,373.6604667,373.6604667,2946293, Armenian Dram ,3462,1574781324.0,-70442468.0,1614365641.0,2307480043.0,9087096198.0,1105741948.0,3235766876.0,3306209344.0,7981354250.0,4389477669.0,907097530.0,1453500672.0,2249148203.0,8831429180.0,669055827.0,1270577513.0,10201244601.0,9875377779.0
677,51, Armenia ,2011,372.5008824,372.5008824,2928976, Armenian Dram ,3883,2062220432.0,114707398.0,1326540360.0,2882303395.0,10116337277.0,1197762589.0,2941347106.0,2826639708.0,8918574689.0,5023548587.0,1084145960.0,1756316895.0,2694937969.0,9887471687.0,679314323.0,1368141709.0,11372125087.0,10815777611.0
678,51, Armenia ,2012,401.7639756,401.7639756,2914421, Armenian Dram ,3789,1902205141.0,114913489.0,1247208387.0,2926877150.0,10278418550.0,1158564053.0,2620949522.0,2506036034.0,9119854497.0,5139736824.0,1000845333.0,1707840030.0,2792398941.0,9710169743.0,689020213.0,1371497032.0,11042359617.0,10619320693.0
679,51, Armenia ,2013,409.6257493,409.6257493,2901385, Armenian Dram ,4068,2050215597.0,104539327.0,1163413191.0,3153322764.0,10979506801.0,1327354057.0,2463681304.0,2359141977.0,9652152744.0,5471934330.0,1076844170.0,1807024098.0,2978598885.0,10108695821.0,661903946.0,1447540105.0,11804021375.0,11121464430.0
680,51, Armenia ,2014,415.9197892,415.9197892,2889930, Armenian Dram ,4198,2098075453.0,149528591.0,1078988333.0,3315721290.0,11334720594.0,1403108761.0,2470857427.0,2321328836.0,9931611833.0,5481836304.0,1122222631.0,1854797536.0,3263097682.0,10536284913.0,737490035.0,1503835875.0,12131730759.0,11609513241.0
681,51, Armenia ,2015,477.9183066,477.9183066,2878595, Armenian Dram ,3815,1817613990.0,12449617.0,992025192.0,3137020866.0,9606433436.0,1383711172.0,2187762816.0,2175313198.0,8222722264.0,4427830386.0,971558305.0,1721100633.0,3186968105.0,9618785547.0,621051749.0,1280025878.0,10981746520.0,10553337528.0
682,51, Armenia ,2016,480.4881508,480.4881508,2865835, Armenian Dram ,3765,1728561669.0,69371326.0,818285320.0,3558717727.0,9465981612.0,1418893887.0,1899940089.0,1830568763.0,8047087725.0,4464568370.0,1084633199.0,1879113977.0,3423431145.0,9689591288.0,671680247.0,1168518930.0,10791287343.0,10546136240.0
683,51, Armenia ,2017,482.7163938,482.7163938,2851923, Armenian Dram ,4185,1728457145.0,89149241.0,837764586.0,4405338884.0,10645440398.0,1420015994.0,2123558497.0,2034409257.0,9225424404.0,5646879068.0,1225498673.0,2137418603.0,3680663061.0,10555584531.0,735351243.0,1435929893.0,11934829588.0,11527458713.0
684,51, Armenia ,2018,482.9879466,482.9879466,2836557, Armenian Dram ,4469,1736924919.0,704973493.0,822701690.0,4907543380.0,11372552543.0,1431005069.0,2790546243.0,2085572750.0,9941547473.0,6612701461.0,1404248915.0,2261455607.0,4120860808.0,11375990309.0,798566098.0,1635481187.0,12676547610.0,12457940705.0
685,51, Armenia ,2019,480.4451288,480.4451288,2820602, Armenian Dram ,4892,1569706414.0,216945898.0,864708528.0,5631685781.0,13075066691.0,1711203946.0,2370918200.0,2153972302.0,11363862745.0,7458380126.0,1595022104.0,2536247382.0,4618100106.0,12321427246.0,887678268.0,1844986549.0,13798305786.0,13619290546.0
686,51, Armenia ,2020,489.0088586,489.0088586,2805608, Armenian Dram ,4565,1434808159.0,238916940.0,873331827.0,3762799932.0,11414821842.0,1892287601.0,2485842493.0,2246925553.0,9522534241.0,5021765673.0,1560606289.0,2516829866.0,4435611670.0,11555562237.0,783151252.0,1511829463.0,12807864129.0,12641698594.0
687,51, Armenia ,2021,503.769675,503.769675,2790974, Armenian Dram ,5032,1571535246.0,321709122.0,902838385.0,4854383306.0,12145257057.0,2189148245.0,2853008372.0,2531299249.0,9956108812.0,5991229822.0,1580781535.0,2790038325.0,4605778226.0,12582651190.0,913853737.0,1798607270.0,14043616746.0,13861418912.0
740,56, Belgium ,1970,1.239467625,1.239467625,9629376, Euro ,2813,982886022.0,726050880.0,1749350343.0,12006425019.0,18149472884.0,4483747447.0,7920379984.0,7194329104.0,13665725437.0,11422812548.0,8004310664.0,8448578349.0,6987442222.0,23082186464.0,1972237231.0,2941692297.0,27090509594.0,26706893654.0
741,56, Belgium ,1971,1.216090705,1.216090705,9666395, Euro ,3125,1073499109.0,706313068.0,1919333325.0,13052284902.0,20688938671.0,5299972917.0,8516263980.0,7809950913.0,15388965754.0,12470505528.0,8426553045.0,8974091184.0,7865218392.0,25652395617.0,2238741361.0,3581512246.0,30210485631.0,29821889465.0
742,56, Belgium ,1972,1.09109302,1.09109302,9700298, Euro ,3887,1540205563.0,465799746.0,2297156359.0,16423329734.0,25991809093.0,6804795706.0,9882711917.0,9416912171.0,19187013386.0,15284670152.0,10517675726.0,11181402883.0,9974775989.0,32170221661.0,2824102701.0,4352578165.0,37705787477.0,37209655821.0
743,56, Belgium ,1973,0.966202197,0.966202197,9727980, Euro ,4965,1900337317.0,1061963221.0,3007641427.0,22932223561.0,33670493617.0,8865198018.0,13174191355.0,12112228135.0,24805295599.0,22015643627.0,13586758458.0,14397459411.0,12967757404.0,41500520522.0,3659825293.0,5567499671.0,48300033894.0,47743692897.0
744,56, Belgium ,1974,0.965582463,0.965582463,9749065, Euro ,5814,1706011383.0,1892303241.0,3728089842.0,29638314969.0,39378001455.0,10607772917.0,16974417412.0,15082114172.0,28770228537.0,29349381938.0,16088225526.0,17052102186.0,15071516301.0,48735870049.0,4567462136.0,6610688203.0,56681080383.0,56034095904.0
745,56, Belgium ,1975,0.911725529,0.911725529,9763430, Euro ,6804,1981435953.0,21903178.0,4446310295.0,30155976759.0,48446358266.0,13889364614.0,17491080862.0,17469177684.0,34556993651.0,29953480844.0,16779271276.0,18139365608.0,18714804324.0,56037988440.0,5183360555.0,7572711704.0,66426626825.0,65676349621.0
746,56, Belgium ,1976,0.956997084,0.956997084,9773537, Euro ,7361,2180406666.0,665708629.0,4929128069.0,34529011721.0,52446528898.0,15151040211.0,19183441369.0,18517732741.0,37295488687.0,34320642854.0,18003463205.0,19382088835.0,21716474265.0,61965462884.0,5579992368.0,8177372684.0,71947539456.0,71114099863.0
747,56, Belgium ,1977,0.888518563,0.888518563,9786373, Euro ,8541,2118411221.0,918171942.0,5879502643.0,39354139192.0,62265013934.0,18088559835.0,22063348581.0,21145176639.0,44176454099.0,39903374487.0,20344977063.0,21959133192.0,26172895720.0,72188100585.0,6532403093.0,9525754714.0,83581071699.0,82838174625.0
748,56, Belgium ,1978,0.780668354,0.780668354,9800206, Euro ,10412,2658801501.0,906445054.0,7046849095.0,46333953293.0,76653175871.0,22914524086.0,26751774283.0,25845329229.0,53738651784.0,47133140762.0,23984935555.0,25965267673.0,33524131018.0,88793823966.0,8006469231.0,11592305450.0,102000000000.0,101000000000.0
749,56, Belgium ,1979,0.726790762,0.726790762,9814137, Euro ,11889,2721716585.0,1849834454.0,7801534841.0,58068250239.0,89769572872.0,26713237718.0,30193053751.0,28343219296.0,63056335155.0,60078315999.0,27600615050.0,29907026377.0,40192061590.0,103000000000.0,9382850625.0,12941381085.0,117000000000.0,116000000000.0
750,56, Belgium ,1980,0.724881982,0.724881982,9828986, Euro ,12911,2874271920.0,2182395952.0,8765811417.0,63564982582.0,98416540683.0,29007549121.0,33680502601.0,31498106649.0,69408991562.0,67142783525.0,26288980281.0,30486297754.0,44828606442.0,111000000000.0,10608620033.0,13920972777.0,127000000000.0,127000000000.0
751,56, Belgium ,1981,0.920410065,0.920410065,9843592, Euro ,10654,2519771985.0,1049381331.0,6134811342.0,56620117326.0,84199959502.0,25242903323.0,23640449984.0,22591068653.0,58957056179.0,58813462805.0,20213934251.0,23597499434.0,41717587025.0,93535448446.0,8529113412.0,11036665247.0,105000000000.0,105000000000.0
752,56, Belgium ,1982,1.132639975,1.132639975,9857343, Euro ,9311,2289001677.0,1189066451.0,5071091176.0,53508894503.0,74465251571.0,21882953405.0,19890905675.0,18701839225.0,52582298166.0,55091714979.0,18565419211.0,21533695311.0,37587659155.0,83576512823.0,7326280623.0,9768784882.0,91781744208.0,92092676202.0
753,56, Belgium ,1983,1.267520908,1.267520908,9866532, Euro ,8802,2302347309.0,23931066.0,4395575754.0,52654598617.0,70650793584.0,20417057377.0,16354699225.0,16330768158.0,50233736206.0,52309624948.0,17705698820.0,20655814103.0,34023008808.0,77778999599.0,6839911565.0,9562342060.0,86843866348.0,87182800568.0
754,56, Belgium ,1984,1.432425878,1.432425878,9873600, Euro ,8427,2089779212.0,1200602191.0,3938677263.0,53686422706.0,66565478355.0,19460276816.0,16518135930.0,15317533738.0,47105201539.0,53191361718.0,16755036976.0,19457103410.0,34651909856.0,75795884376.0,6859271686.0,8799142948.0,83202499771.0,83348024082.0
755,56, Belgium ,1985,1.471942171,1.471942171,9880534, Euro ,8741,2054334985.0,124432188.0,4236717100.0,53876720609.0,69121482622.0,19697662424.0,16370885513.0,16246453325.0,49423820198.0,52986743116.0,17794805168.0,20654538563.0,35847073264.0,79479273103.0,7178490359.0,9508118830.0,86369617095.0,86265792874.0
756,56, Belgium ,1986,1.107387888,1.107387888,9887815, Euro ,12163,2776924064.0,-133207837.0,5672730855.0,68751173411.0,94957610496.0,27229571069.0,22282442209.0,22415650046.0,67728039427.0,66063833472.0,24758770247.0,28519766535.0,52537554763.0,113000000000.0,9466509177.0,14384055681.0,120000000000.0,120000000000.0
757,56, Belgium ,1987,0.925487751,0.925487751,9900221, Euro ,15168,3184144128.0,769047146.0,6814227027.0,83464416040.0,117000000000.0,33646514782.0,29333513164.0,28564466018.0,83849990130.0,80750741710.0,29675340216.0,34194669715.0,66450564228.0,141000000000.0,12123679622.0,18394198433.0,150000000000.0,149000000000.0
758,56, Belgium ,1988,0.911463175,0.911463175,9917995, Euro ,16446,3347701761.0,1254432368.0,8010440802.0,96422682314.0,123000000000.0,34316616686.0,35481599306.0,34227166938.0,89006133177.0,92538350960.0,33142585709.0,37852768684.0,69816416098.0,152000000000.0,13717844848.0,19625377382.0,163000000000.0,162000000000.0
759,56, Belgium ,1989,0.976799645,0.976799645,9937170, Euro ,16558,3879757287.0,1109837408.0,8193387189.0,104000000000.0,123000000000.0,33592798347.0,38634438964.0,37524601556.0,89060226097.0,101000000000.0,33695671440.0,38286394375.0,68175022041.0,152000000000.0,13828052892.0,19378585480.0,165000000000.0,164000000000.0
760,56, Belgium ,1990,0.828408515,0.828408515,9959560, Euro ,20681,4114739038.0,722403200.0,10305104331.0,127000000000.0,153000000000.0,41512078358.0,49990320198.0,49267916998.0,111000000000.0,123000000000.0,41616044605.0,47389161713.0,79063586477.0,184000000000.0,17508373400.0,25825215929.0,206000000000.0,205000000000.0
761,56, Belgium ,1991,0.846513006,0.846513006,9987070, Euro ,21225,4179177984.0,916472471.0,10371602758.0,127000000000.0,159000000000.0,43918079165.0,48080554534.0,47164082063.0,115000000000.0,123000000000.0,39678111321.0,45605384770.0,84065361875.0,190000000000.0,18157442520.0,27137148419.0,212000000000.0,211000000000.0
762,56, Belgium ,1992,0.796965287,0.796965287,10016455, Euro ,23598,4279512352.0,1130099798.0,11914652139.0,138000000000.0,176000000000.0,49214563942.0,53045414058.0,51915314261.0,127000000000.0,132000000000.0,42930206301.0,49628242846.0,96007046824.0,213000000000.0,20046503867.0,30684698559.0,236000000000.0,235000000000.0
763,56, Belgium ,1993,0.857625349,0.857625349,10043738, Euro ,22746,3808942490.0,1350998842.0,10819367929.0,126000000000.0,168000000000.0,47852289380.0,49284279100.0,47933280259.0,121000000000.0,119000000000.0,39789606330.0,46295533539.0,91715634834.0,200000000000.0,18777105244.0,29057825915.0,228000000000.0,225000000000.0
764,56, Belgium ,1994,0.829364909,0.829364909,10069182, Euro ,24917,3890864483.0,2943630694.0,11617529083.0,143000000000.0,182000000000.0,51677473601.0,53908056988.0,50964426294.0,131000000000.0,134000000000.0,43863896483.0,50967409209.0,101000000000.0,220000000000.0,21122980045.0,31025280488.0,251000000000.0,245000000000.0
